Date,Country,Bond_Currency,Home_Currency,Hard_Ccy_Issuer,FX_Is_Global_Factor,FX_Series,Quote,FX_Rate,LogRet,FX_Vol_30d_ann_pct,FX_Vol_60d_ann_pct,FX_Alt_Series,FX_Alt_Quote,FX_Alt_Rate,FX_Alt_LogRet,FX_Alt_Vol_30d_ann_pct,Global_EURUSD_Rate,Global_EURUSD_LogRet,Global_EURUSD_Vol_30d_ann_pct
2019-05-20,India,INR,INR,False,True,USDINR,INR per USD,69.60929999999999,-0.009589084215316568,5.847520340565375,6.000526069550198,,,,,,0.8952150754218702,-0.0011196454133360484,3.903086197743224
2019-05-21,India,INR,INR,False,True,USDINR,INR per USD,69.645,0.000512731036414138,5.7248918269756865,5.987599065943523,,,,,,0.8960172035303078,0.0008956160197428897,3.9043107479741184
2019-05-22,India,INR,INR,False,True,USDINR,INR per USD,69.65,7.179008582003377e-05,5.691917038787213,5.938757276991082,,,,,,0.8966599417171037,0.0007170707966470541,3.8893499256359196
2019-05-23,India,INR,INR,False,True,USDINR,INR per USD,69.66499999999999,0.0002153393397401615,5.656322865577086,5.858247117877742,,,,,,0.8944143821832653,-0.0025075014257808226,3.948324915458936
2019-05-24,India,INR,INR,False,True,USDINR,INR per USD,69.38,-0.004099398023950762,5.758233162892,5.885519775684383,,,,,,0.8924985496898568,-0.002144293875004602,3.765685441809096
2019-05-27,India,INR,INR,False,True,USDINR,INR per USD,69.50399999999999,0.0017856633298114488,5.717377534096452,5.899198048588704,,,,,,0.8929767379559762,0.0005356425606798942,3.756313069764582
2019-05-28,India,INR,INR,False,True,USDINR,INR per USD,69.61,0.001523930309160093,5.706600803685635,5.793579647066891,,,,,,0.8960172035303078,0.0033990819434584763,3.8089861843573067
2019-05-29,India,INR,INR,False,True,USDINR,INR per USD,69.845,0.0033702659989387485,5.768793800466543,5.71853153201586,,,,,,0.8983918785374181,0.0026467503058412167,3.8283678044795586
2019-05-30,India,INR,INR,False,True,USDINR,INR per USD,69.82499999999999,-0.00028638934827363016,5.766616004055662,5.717478435291695,,,,,,0.8984322357486187,4.492060284207178e-05,3.480662978094336
2019-05-31,India,INR,INR,False,True,USDINR,INR per USD,69.58,-0.0035149421074445186,5.86663717570847,5.753898309001996,,,,,,0.8953353030710001,-0.00345299565044295,3.6095379076522986
2019-06-03,India,INR,INR,False,True,USDINR,INR per USD,69.17105,-0.005894747235191566,5.9786883942873486,5.8585825011840145,,,,,,0.8896005693443643,-0.006425724920970571,4.086638812021217
2019-06-04,India,INR,INR,False,True,USDINR,INR per USD,69.291,0.001732605143527799,5.995718286054479,5.835927561833397,,,,,,0.8887308922858159,-0.0009780821479501989,4.016972089529359
2019-06-05,India,INR,INR,False,True,USDINR,INR per USD,69.385,0.0013556781908414806,5.950281439970865,5.836834502143537,,,,,,0.8911861687906603,0.002758867944881005,3.606942074774318
2019-06-06,India,INR,INR,False,True,USDINR,INR per USD,69.165,-0.0031757514961947564,5.924197016282066,5.853061970643421,,,,,,0.8868393047179851,-0.004889550569136772,3.791332909538298
2019-06-07,India,INR,INR,False,True,USDINR,INR per USD,69.355,0.002743287888474555,5.864375781783803,5.754990067985124,,,,,,0.8823788934968676,-0.0050422504989452305,4.010426088741062
2019-06-10,India,INR,INR,False,True,USDINR,INR per USD,69.535,0.0025919807153202967,5.920707069801547,5.681121706151109,,,,,,0.8838216447920809,0.0016337347711530836,3.96986006611562
2019-06-11,India,INR,INR,False,True,USDINR,INR per USD,69.38499999999999,-0.002159517107600095,5.911597730397818,5.5862188434245885,,,,,,0.882495697833473,-0.001501369177189904,3.922741016779443
2019-06-12,India,INR,INR,False,True,USDINR,INR per USD,69.375,-0.000144133756375453,5.897960205863938,5.5426147021342835,,,,,,0.8857788210283891,0.00371336795560262,4.049243967566339
2019-06-13,India,INR,INR,False,True,USDINR,INR per USD,69.53049999999999,0.002238933158986711,5.9077986962431215,5.559216190096739,,,,,,0.8867606632969762,0.0011078369510949954,4.033335731418255
2019-06-14,India,INR,INR,False,True,USDINR,INR per USD,69.8332,0.004344036158799192,5.867859527963108,5.528136701657984,,,,,,0.8921402444464269,0.006048226211192165,4.391484509835989
2019-06-17,India,INR,INR,False,True,USDINR,INR per USD,69.85,0.0002405443185864442,5.758843461620275,5.457885810619571,,,,,,0.8914244963451596,-0.0008026040471867252,4.396592245403634
2019-06-18,India,INR,INR,False,True,USDINR,INR per USD,69.61,-0.0034418505223952067,5.7499635433570635,5.502180295122637,,,,,,0.893415527561869,0.002231048179014622,4.440750292266406
2019-06-19,India,INR,INR,False,True,USDINR,INR per USD,69.65,0.0005744650452390587,5.7435095351756935,5.495663785436683,,,,,,0.8907892392659896,-0.0029439336128771337,4.521708868917765
2019-06-20,India,INR,INR,False,True,USDINR,INR per USD,69.52000000000001,-0.001868219268677862,5.378573858816176,5.505239237431607,,,,,,0.8855827134254339,-0.005861993871235288,4.762774856407521
2019-06-21,India,INR,INR,False,True,USDINR,INR per USD,69.61500000000001,0.0013655804041121655,5.354147058144084,5.511431155241475,,,,,,0.8796622097114708,-0.006707880403556618,5.118158505505711
2019-06-24,India,INR,INR,False,True,USDINR,INR per USD,69.2726,-0.00493061574500242,4.946211469645586,5.606899508315054,,,,,,0.8773469029654326,-0.0026355106180082077,5.141150249040127
2019-06-25,India,INR,INR,False,True,USDINR,INR per USD,69.3337,0.0008816338645161181,4.8933752353434,5.542412306927291,,,,,,0.8797395970792645,0.002723480708234277,5.184667503083525
2019-06-26,India,INR,INR,False,True,USDINR,INR per USD,69.245,-0.001280139186081719,4.894746233586003,5.3590047280507065,,,,,,0.8795461541844407,-0.00021991071713559074,5.181545329360956
2019-06-27,India,INR,INR,False,True,USDINR,INR per USD,69.08789999999999,-0.002271333392696917,4.909966383478291,5.146987609059512,,,,,,0.8795074758135444,-4.397634073566303e-05,5.105542085488675
2019-06-28,India,INR,INR,False,True,USDINR,INR per USD,68.94999999999999,-0.0019980026626731373,4.86311300288971,5.131602576391422,,,,,,0.8795074758135444,0.0,5.073248138128551
2019-07-01,India,INR,INR,False,True,USDINR,INR per USD,68.88499999999999,-0.0009431567427480303,4.059236273594469,4.99959690251156,,,,,,0.8860927739134286,0.007459591872770316,5.584492815302046
2019-07-02,India,INR,INR,False,True,USDINR,INR per USD,68.89,7.258210854210745e-05,4.0531198765068455,4.936586919059238,,,,,,0.8861320336730172,4.4305620175266736e-05,5.573546155751812
2019-07-03,India,INR,INR,False,True,USDINR,INR per USD,68.80000000000001,-0.0013072846658062076,4.059956800082816,4.929154943385051,,,,,,0.8866820358219543,0.0006204848845087624,5.571979575710816
2019-07-04,India,INR,INR,False,True,USDINR,INR per USD,68.527,-0.003975916748053976,4.1837605816201835,4.9801869729093164,,,,,,0.8861320336730172,-0.0006204848845087624,5.535888194344939
2019-07-05,India,INR,INR,False,True,USDINR,INR per USD,68.44999999999999,-0.0011242764567871433,4.051125311669159,4.9550017771857355,,,,,,0.8907892392659896,0.005241893749491508,5.733607519221932
2019-07-08,India,INR,INR,False,True,USDINR,INR per USD,68.56649999999999,0.0017005255290341026,4.04711599743371,4.927609245630922,,,,,,0.8917027063177138,0.0010249326892643462,5.73980378896249
2019-07-09,India,INR,INR,False,True,USDINR,INR per USD,68.565,-2.1876811674204077e-05,4.00610178510374,4.907511133624487,,,,,,0.8922198429693077,0.0005797747960374217,5.65015337991112
2019-07-10,India,INR,INR,False,True,USDINR,INR per USD,68.41929999999999,-0.0021272518813244545,3.8582086139141354,4.916958648196319,,,,,,0.8888098835659053,-0.003829204554228957,5.68408637832132
2019-07-11,India,INR,INR,False,True,USDINR,INR per USD,68.41,-0.00013593579758630625,3.859813732628723,4.916659445703503,,,,,,0.888572951839346,-0.0002666074221524123,5.682887127892077
2019-07-12,India,INR,INR,False,True,USDINR,INR per USD,68.56,0.0021902615166178308,3.8501697629644496,4.9411866240688544,,,,,,0.8872327211427558,-0.001509434248854316,5.61875488212175
2019-07-15,India,INR,INR,False,True,USDINR,INR per USD,68.545,-0.0002188104016607184,3.492957733809252,4.8546847040549475,,,,,,0.8882572392965004,0.0011540682181067907,5.322683642574709
2019-07-16,India,INR,INR,False,True,USDINR,INR per USD,68.65,0.001530668326116924,3.4832078330376897,4.861824224000775,,,,,,0.891981090000892,0.00418354787037821,5.453138334163765
2019-07-17,India,INR,INR,False,True,USDINR,INR per USD,68.84585,0.0028488151817773755,3.571021818533832,4.865290283610004,,,,,,0.8909479686386315,-0.0011589036287033422,5.406516102319285
2019-07-18,India,INR,INR,False,True,USDINR,INR per USD,68.85499999999999,0.00013289678333094912,3.463402386676125,4.81838165579331,,,,,,0.8867606632969762,-0.0047109104499906684,5.392733128717855
2019-07-19,India,INR,INR,False,True,USDINR,INR per USD,68.86,7.261373128919502e-05,3.354326134121018,4.736497160233652,,,,,,0.8911067545891997,0.004889115921370243,5.3543276412877026
2019-07-22,India,INR,INR,False,True,USDINR,INR per USD,68.93,0.0010160389871822773,3.2687643468885073,4.743183795043431,,,,,,0.8920606601248885,0.0010699002447117495,5.344865571852889
2019-07-23,India,INR,INR,False,True,USDINR,INR per USD,69.03295,0.0014924299474428082,3.2587379116524895,4.732680105846688,,,,,,0.8966197435667533,0.0050977170716686865,5.49081124276937
2019-07-24,India,INR,INR,False,True,USDINR,INR per USD,68.97999999999999,-0.0007673193363082476,3.2633175323279606,4.7265337364171325,,,,,,0.8975854950184005,0.001076522935220342,5.410535222579001
2019-07-25,India,INR,INR,False,True,USDINR,INR per USD,69.0415,0.0008911655658012663,3.1988766812432368,4.715928307096968,,,,,,0.8971023593792051,-0.0005384063303069536,5.413950603713494
2019-07-26,India,INR,INR,False,True,USDINR,INR per USD,68.88,-0.002341912955021286,2.9439365389227636,4.64828782179551,,,,,,0.8987148377819718,0.0017958162319230558,5.161936573601013
2019-07-29,India,INR,INR,False,True,USDINR,INR per USD,68.755,-0.001816398944566977,2.9618248398074956,4.579846920705298,,,,,,0.8973036026739646,-0.0015715154885473231,5.1802713542724215
2019-07-30,India,INR,INR,False,True,USDINR,INR per USD,68.86165,0.0015499581097353499,2.8873006679687787,4.519299641519774,,,,,,0.8964589870013447,-0.000941725220385034,5.154745938805669
2019-07-31,India,INR,INR,False,True,USDINR,INR per USD,68.875,0.00019384818843537488,2.8786874058260246,4.512364009528296,,,,,,0.9028937745474247,0.0071523662455171555,5.456137643854009
2019-08-01,India,INR,INR,False,True,USDINR,INR per USD,69.0175,0.0020668281556623924,2.9265983343987774,4.293442385514548,,,,,,0.9021199819576003,-0.0008573814292961862,5.136480782815786
2019-08-02,India,INR,INR,False,True,USDINR,INR per USD,69.69999999999999,0.009840222137737165,4.118888698635699,4.739596144026436,,,,,,0.9001710324961743,-0.0021627475313105438,4.725772887924708
2019-08-05,India,INR,INR,False,True,USDINR,INR per USD,70.821,0.01595524912258739,5.96345385515993,5.539148727935789,,,,,,0.8926578888640928,-0.008381377078575725,5.3390198099976915
2019-08-06,India,INR,INR,False,True,USDINR,INR per USD,71.03999999999999,0.0030875317948488856,6.0022514532828835,5.526191798445562,,,,,,0.8928571428571428,0.0002231893771121457,5.300698636904442
2019-08-07,India,INR,INR,False,True,USDINR,INR per USD,71.145,0.0014769493137398726,5.9719211607841505,5.52538665410353,,,,,,0.892936869363336,8.928970049248974e-05,5.297839953764862
2019-08-08,India,INR,INR,False,True,USDINR,INR per USD,70.42,-0.010242734270748066,6.737814896181084,5.91524925131749,,,,,,0.8944543828264759,0.0016980208736034341,5.306243020177688
2019-08-09,India,INR,INR,False,True,USDINR,INR per USD,70.9245,0.007138617242771872,6.9445565262996025,6.076560116507099,,,,,,0.8928571428571428,-0.0017873105740959239,5.34780669518416
2019-08-12,India,INR,INR,False,True,USDINR,INR per USD,71.283,0.005041938849307925,7.019677354378681,5.8086527138757535,,,,,,0.8917424647761727,-0.0012492194004317947,4.9436400256924715
2019-08-13,India,INR,INR,False,True,USDINR,INR per USD,71.4185,0.0018990696064573598,7.0154872923698335,5.816785386242464,,,,,,0.8952150754218702,0.003886622864807926,5.056462872753106
2019-08-14,India,INR,INR,False,True,USDINR,INR per USD,71.275,-0.0020113046267073997,7.04028828507893,5.837725973258594,,,,,,0.8977466558937067,0.002823910973619989,5.107159492637288
2019-08-15,India,INR,INR,False,True,USDINR,INR per USD,71.81,0.007478107323490413,7.094106179977315,6.015777233248682,,,,,,0.9003331232556046,0.002876923678069812,5.146080470375194
2019-08-16,India,INR,INR,False,True,USDINR,INR per USD,71.155,-0.009163145986603283,7.713930426568245,6.265652698856081,,,,,,0.9017132551848512,0.0015317388227073514,4.959856339817201
2019-08-19,India,INR,INR,False,True,USDINR,INR per USD,71.451,0.0041513039435727705,7.757789482458395,6.306283657659971,,,,,,0.9026900162484202,0.001082641751363328,4.960509983121265
2019-08-20,India,INR,INR,False,True,USDINR,INR per USD,71.549,0.001370629585204064,7.746513069837546,6.305257641079093,,,,,,0.9008603216071347,-0.0020289927379237432,5.01004513378191
2019-08-21,India,INR,INR,False,True,USDINR,INR per USD,71.43950000000001,-0.0015315920008278638,7.724703915794443,6.288557173972246,,,,,,0.9021199819576003,0.0013973092805612541,4.86056973016046
2019-08-22,India,INR,INR,False,True,USDINR,INR per USD,71.93039999999999,0.006848047162276494,7.864831709457985,6.424946649392674,,,,,,0.9025678054063812,0.0004962891211521964,4.855201932781586
2019-08-23,India,INR,INR,False,True,USDINR,INR per USD,71.5125,-0.005826725231201202,8.156792727046373,6.503561510209575,,,,,,0.8973036026739646,-0.005849548716988132,5.165917716979552
2019-08-26,India,INR,INR,False,True,USDINR,INR per USD,72.025,0.007141021375944412,8.30697032243783,6.508518331435091,,,,,,0.9007386056566384,0.0038208303961411866,5.257811508777979
2019-08-27,India,INR,INR,False,True,USDINR,INR per USD,71.543,-0.006714613436898276,8.653817497863962,6.677855197424528,,,,,,0.9016726026779678,0.0010363862592627504,5.142252415179673
2019-08-28,India,INR,INR,False,True,USDINR,INR per USD,71.82900000000001,0.003989626696397686,8.676975475894254,6.713436015970302,,,,,,0.9027307605506659,0.0011728619171994664,5.1267789687679475
2019-08-29,India,INR,INR,False,True,USDINR,INR per USD,71.69,-0.001937026365310679,8.724141816857733,6.688615011276275,,,,,,0.9044044496698923,0.0018523125312425448,4.901962227175269
2019-08-30,India,INR,INR,False,True,USDINR,INR per USD,71.453,-0.0033113769665717996,8.821612383505602,6.720675147378717,,,,,,0.909835319807115,0.005986955473501518,4.993796490802157
2019-09-02,India,INR,INR,False,True,USDINR,INR per USD,71.969,0.007195579846634104,8.98868385459081,6.847011827479934,,,,,,0.9117432530999271,0.0020948138267500443,5.009323295588272
2019-09-03,India,INR,INR,False,True,USDINR,INR per USD,72.17,0.0027889763393389444,8.997215072940854,6.837747107631634,,,,,,0.9112447603426281,-0.0005468963767703006,4.845876157322467
2019-09-04,India,INR,INR,False,True,USDINR,INR per USD,71.9885,-0.0025180630473009558,9.049394690016317,6.866856346549611,,,,,,0.9062485839865875,-0.005497889669294029,5.147760787666602
2019-09-05,India,INR,INR,False,True,USDINR,INR per USD,71.9282,-0.0008379847999382406,9.072073778934826,6.864754912323938,,,,,,0.9062075215224287,-4.531140262212241e-05,5.142595418599524
2019-09-06,India,INR,INR,False,True,USDINR,INR per USD,71.645,-0.003945031068376181,9.14063928577956,6.880028013980068,,,,,,0.9067005168192946,0.000543872384689878,5.124495457365708
2019-09-09,India,INR,INR,False,True,USDINR,INR per USD,71.7779,0.0018532610627444157,9.093258205502623,6.886098215787417,,,,,,0.9051412020275162,-0.001721248782981244,5.129415705907829
2019-09-10,India,INR,INR,False,True,USDINR,INR per USD,71.875,0.001351869886203616,9.093220390624916,6.840193656710879,,,,,,0.9055100285235658,0.00040739651560450785,5.116153050906394
2019-09-11,India,INR,INR,False,True,USDINR,INR per USD,71.577,-0.004154705806296732,9.23079216702635,6.907322314905147,,,,,,0.9082652134423251,0.0030380688567979153,4.766776852963361
2019-09-12,India,INR,INR,False,True,USDINR,INR per USD,70.9666,-0.008564449488507542,9.656745183697367,7.136049076476665,,,,,,0.9039139473922082,-0.004802256318185261,4.975212544607465
2019-09-13,India,INR,INR,False,True,USDINR,INR per USD,70.985,0.00025924329282744907,9.280313632666585,7.132880596989646,,,,,,0.9029345372460498,-0.0010841088784253328,4.942937206745393
2019-09-16,India,INR,INR,False,True,USDINR,INR per USD,71.58,0.008347118222341798,8.408028130610425,7.2333693427422725,,,,,,0.9089256498818397,0.006613241477932866,4.605568252668057
2019-09-17,India,INR,INR,False,True,USDINR,INR per USD,71.49000000000001,-0.001258125559118639,8.379604914442956,7.242416849813773,,,,,,0.9030976248532466,-0.006432638262704876,5.036927887736994
2019-09-18,India,INR,INR,False,True,USDINR,INR per USD,71.145,-0.004837531781106463,8.495719255504412,7.31629999269939,,,,,,0.9066183136899365,0.003890879450560089,5.137359118006644
2019-09-19,India,INR,INR,False,True,USDINR,INR per USD,71.375,0.0032276199785199466,7.964940805652265,7.3156953801851055,,,,,,0.9057150620414817,-0.0009967831915888986,5.1424308948890465
2019-09-20,India,INR,INR,False,True,USDINR,INR per USD,71.075,-0.0042120104391107915,7.814489519691523,7.362459841978571,,,,,,0.907605736068252,0.002085317406475315,5.120621519855175
2019-09-23,India,INR,INR,False,True,USDINR,INR per USD,70.799,-0.003890781230923679,7.749274671483339,7.411855367100458,,,,,,0.9096697898662786,0.002271592453798016,5.11502548180397
2019-09-24,India,INR,INR,False,True,USDINR,INR per USD,70.97065,0.002421534988302554,7.763198147181552,7.422280501033715,,,,,,0.9074410163339384,-0.002453097128041648,5.0978776256277305
2019-09-25,India,INR,INR,False,True,USDINR,INR per USD,70.98805,0.0002451417220239449,7.74521927306914,7.412984440988481,,,,,,0.9138261902586128,0.007011821288462353,5.402576698302838
2019-09-26,India,INR,INR,False,True,USDINR,INR per USD,70.96435,-0.00033391475199007203,7.401306512674733,7.355959142598688,,,,,,0.9155832265152902,0.0019208787063440258,5.374469455309053
2019-09-27,India,INR,INR,False,True,USDINR,INR per USD,70.50865,-0.00644224093721224,7.159254359610648,7.488209387187307,,,,,,0.9141603437242891,-0.0015552814076919136,5.400371455810852
2019-09-30,India,INR,INR,False,True,USDINR,INR per USD,70.64500000000001,0.0019319378905073847,7.067541847560683,7.489952096583223,,,,,,0.9174311926605504,0.0035715959025558047,5.47311801305481
2019-10-01,India,INR,INR,False,True,USDINR,INR per USD,71.11,0.006560638677655106,7.334178063917308,7.5912482792766385,,,,,,0.9147457006952068,-0.0029314788307234496,5.516009839883453
2019-10-02,India,INR,INR,False,True,USDINR,INR per USD,71.15,0.0005623506404353051,7.32637464140993,7.569845949512414,,,,,,0.9124920156948626,-0.0024667684154336816,5.575357560590474
2019-10-03,India,INR,INR,False,True,USDINR,INR per USD,71.03,-0.0016880015261433456,7.03110461766239,7.583418945005688,,,,,,0.9119095385737734,-0.0006385405006015532,5.583015695687357
2019-10-04,India,INR,INR,False,True,USDINR,INR per USD,70.82499999999999,-0.00289027729313851,6.884870841584112,7.610100063610663,,,,,,0.9109127345600292,-0.0010936931458406518,5.28691214517112
2019-10-07,India,INR,INR,False,True,USDINR,INR per USD,70.9755,0.0021227013517020055,6.558047544970844,7.615233092716256,,,,,,0.9114939385653086,0.0006378422923436072,5.192921278104964
2019-10-08,India,INR,INR,False,True,USDINR,INR per USD,71.22,0.003438930781349825,6.378291886631179,7.63541522086606,,,,,,0.9127418765972982,0.0013681764345220143,5.1973670767227
2019-10-09,India,INR,INR,False,True,USDINR,INR per USD,71.12,-0.0014050866439827558,6.264607557172585,7.631969477064499,,,,,,0.9114939385653086,-0.0013681764345220143,5.2169591620023885
2019-10-10,India,INR,INR,False,True,USDINR,INR per USD,70.99000000000001,-0.0018295691543546155,6.26229018235246,7.647040892634497,,,,,,0.9085953116481919,-0.0031851508022132935,5.292307144132708
2019-10-11,India,INR,INR,False,True,USDINR,INR per USD,70.924,-0.0009301408565525193,6.201415283308176,7.652244186388558,,,,,,0.9056330374932077,-0.0032656052242858447,5.081371674723371
2019-10-14,India,INR,INR,False,True,USDINR,INR per USD,71.2365,0.004396446317401548,5.957748796330763,7.6933765088314665,,,,,,0.9067005168192946,0.001178016537843149,5.052977450804294
2019-10-15,India,INR,INR,False,True,USDINR,INR per USD,71.5,0.0036921221878181143,6.00454583349781,7.718071213653566,,,,,,0.9063717937097798,-0.00036261445415913807,5.052112358696196
2019-10-16,India,INR,INR,False,True,USDINR,INR per USD,71.36359999999999,-0.0019095142701939238,5.987674461798602,7.730160760332574,,,,,,0.9031791907514451,-0.0035286170971447484,4.901952018855426
2019-10-17,India,INR,INR,False,True,USDINR,INR per USD,71.13,-0.003278746684343581,6.048540957358775,7.769808790913819,,,,,,0.8989572096368212,-0.004685537496404782,5.077709888427175
2019-10-18,India,INR,INR,False,True,USDINR,INR per USD,71.09,-0.0005625088040321913,5.953610333149031,7.750576443582739,,,,,,0.8951750067138126,-0.004216198216992831,5.197594910872959
2019-10-21,India,INR,INR,False,True,USDINR,INR per USD,70.92500000000001,-0.0023236992464763517,5.947900035214331,7.75781980241667,,,,,,0.896941429724639,0.001971326803276857,5.227753007248276
2019-10-22,India,INR,INR,False,True,USDINR,INR per USD,70.80950000000001,-0.0016298082057177865,5.934416487772289,7.7671158696504286,,,,,,0.898876404494382,0.002154979733130502,5.2727418684818055
2019-10-23,India,INR,INR,False,True,USDINR,INR per USD,70.725,-0.0011940553015667987,5.837121985225241,7.774389230951513,,,,,,0.8984322357486187,-0.0004942598559426747,5.180191978250118
2019-10-24,India,INR,INR,False,True,USDINR,INR per USD,70.965,0.0033876805635904006,5.395437888870217,7.790876889316031,,,,,,0.9005358188121931,0.0023386563391207954,5.060461266924668
2019-10-25,India,INR,INR,False,True,USDINR,INR per USD,70.82,-0.002045351067463841,5.427039085934941,7.557180258868056,,,,,,0.9025270758122743,0.002208750249988012,5.096085581560512
2019-10-28,India,INR,INR,False,True,USDINR,INR per USD,70.745,-0.0010595840358416098,4.807570113529842,6.81658614323425,,,,,,0.900900900900901,-0.0018034269991505092,4.7143491731149485
2019-10-29,India,INR,INR,False,True,USDINR,INR per USD,70.89,0.0020475172190099755,4.851034238884731,6.799660508197617,,,,,,0.8999280057595392,-0.0010804971337543268,4.350039595352263
2019-10-30,India,INR,INR,False,True,USDINR,INR per USD,70.95249999999999,0.0008812592000975172,4.663794843030323,6.795096599311072,,,,,,0.8968609865470852,-0.003413892454085077,4.279804932925192
2019-10-31,India,INR,INR,False,True,USDINR,INR per USD,70.97999999999999,0.0003875081513271539,4.5596974801066965,6.454398458735408,,,,,,0.896700143472023,-0.00017935611204032698,4.275803126864503
2019-11-01,India,INR,INR,False,True,USDINR,INR per USD,70.75999999999999,-0.0031042779267664855,4.485381476755344,6.319421444145901,,,,,,0.8954956568460642,-0.0013441464454870683,4.222417953380358
2019-11-04,India,INR,INR,False,True,USDINR,INR per USD,70.789,0.0004097521057131459,4.3445219297513455,6.231042083405889,,,,,,0.8986340762041697,0.0034985458425133564,4.3052446435984955
2019-11-05,India,INR,INR,False,True,USDINR,INR per USD,70.775,-0.0001977903993335417,4.283305647532333,6.216882389253751,,,,,,0.9029753036254458,0.004819286435948783,4.515691049171018
2019-11-06,India,INR,INR,False,True,USDINR,INR per USD,71.00999999999999,0.0033148811960383995,4.395240583127758,6.244567207511875,,,,,,0.9035872413481522,0.0006774609025446965,3.9826835595064254
2019-11-07,India,INR,INR,False,True,USDINR,INR per USD,71.047,0.0005209176715919028,4.396405703926548,6.045355330931312,,,,,,0.905018326621114,0.00158252921142564,3.9669063296542935
2019-11-08,India,INR,INR,False,True,USDINR,INR per USD,71.36,0.00439585840616008,4.121624568154918,5.819001413491705,,,,,,0.907605736068252,0.00285487902069792,4.05888767044338
2019-11-11,India,INR,INR,False,True,USDINR,INR per USD,71.57,0.0029385034787523523,4.164237240133325,5.787697211473775,,,,,,0.9063717937097798,-0.0013604827276442188,3.9052358600143786
2019-11-12,India,INR,INR,False,True,USDINR,INR per USD,71.78999999999999,0.0030691988378848123,3.827145580540412,5.814934761948249,,,,,,0.9083477155054955,0.0021776616899028683,3.898659957119917
2019-11-13,India,INR,INR,False,True,USDINR,INR per USD,72.15,0.005002094631488596,4.0610246140207815,5.892393095802085,,,,,,0.9085127646043427,0.000181686047011409,3.842008376110758
2019-11-14,India,INR,INR,False,True,USDINR,INR per USD,71.9657,-0.0025576686019510575,4.1086367801807535,5.750325673201774,,,,,,0.9071940488070398,-0.0014525649399237672,3.8582918057753752
2019-11-15,India,INR,INR,False,True,USDINR,INR per USD,71.65,-0.00439646234374802,4.235826157619659,5.69554771291221,,,,,,0.9048136083966704,-0.0026274080799915944,3.9152862952986047
2019-11-18,India,INR,INR,False,True,USDINR,INR per USD,71.945,0.0041087839412004,4.344306997944385,5.566329188195277,,,,,,0.9031791907514451,-0.001807991814143664,3.9326387350554963
2019-11-19,India,INR,INR,False,True,USDINR,INR per USD,71.83,-0.0015997221286712104,4.288379910558917,5.399730144908318,,,,,,0.9026085386767759,-0.0006320256632220966,3.9012717956290044
2019-11-20,India,INR,INR,False,True,USDINR,INR per USD,71.746,-0.0011701121299401152,4.280870400019657,5.3428619334575425,,,,,,0.9030976248532466,0.0005417118225645584,3.898168297007144
2019-11-21,India,INR,INR,False,True,USDINR,INR per USD,71.75,5.5750682960820086e-05,4.23429347438236,5.3278984436640915,,,,,,0.9042408897730354,0.0012651366227481448,3.8254982174624113
2019-11-22,India,INR,INR,False,True,USDINR,INR per USD,71.792,0.0005851945938966097,4.21707098413223,5.283685665422015,,,,,,0.9071117561683599,0.0031698618219203056,3.826229608859234
2019-11-25,India,INR,INR,False,True,USDINR,INR per USD,71.6894,-0.0014301507719824968,4.0735824071630535,5.079211587243148,,,,,,0.9079353550027238,0.0009075234310130381,3.820125278912119
2019-11-26,India,INR,INR,False,True,USDINR,INR per USD,71.47999999999999,-0.002925208170417193,4.0335087728388075,5.077078688520884,,,,,,0.9074410163339384,-0.0005446128844786152,3.8221779082131637
2019-11-27,India,INR,INR,False,True,USDINR,INR per USD,71.25999999999999,-0.0030825301135379846,4.095381620930378,5.089578362802025,,,,,,0.9091735612328392,0.0019074441497886063,3.7041219115246973
2019-11-28,India,INR,INR,False,True,USDINR,INR per USD,71.505,0.0034322171472087604,4.09727669126061,5.14060521663598,,,,,,0.9083477155054955,-0.0009087605132863247,3.4203046559626906
2019-11-29,India,INR,INR,False,True,USDINR,INR per USD,71.749,0.0034065399354776815,4.195478589718501,5.126404871695951,,,,,,0.9076881183625305,-0.0007264142696619541,3.155039115056505
2019-12-02,India,INR,INR,False,True,USDINR,INR per USD,71.63419999999999,-0.0016013037026736399,4.16119297229228,5.122644756173804,,,,,,0.9026085386767759,-0.005611890180607759,3.577219271055501
2019-12-03,India,INR,INR,False,True,USDINR,INR per USD,71.74000000000001,0.0014758585464340612,4.13122672573802,5.1241396509744845,,,,,,0.9022827754218171,-0.0003609782549802987,3.532384966424835
2019-12-04,India,INR,INR,False,True,USDINR,INR per USD,71.474,-0.003714724899545274,4.2795416990921185,5.109790749568869,,,,,,0.9026900162484202,0.0004512431826037694,3.5285835639771452
2019-12-05,India,INR,INR,False,True,USDINR,INR per USD,71.2519,-0.0031122617447136847,4.293392253120881,4.835368306012107,,,,,,0.9005763688760806,-0.0023442441535364567,3.538066907197356
2019-12-06,India,INR,INR,False,True,USDINR,INR per USD,71.2829,0.0004349814990973755,4.2438587231629645,4.835801044577029,,,,,,0.9042408897730354,0.004060827671225689,3.6764818899097835
2019-12-09,India,INR,INR,False,True,USDINR,INR per USD,70.97,-0.00439921442208302,4.4371423702614905,4.603911197548228,,,,,,0.9038322487346349,-0.0004520182692339947,3.6375147814486177
